id,ground_truth,CNM,Combo,Leiden,Louvain,Paris,RB-C,RB-ER,Significance,Eigenvector,RSC-K,RSC-SSE,RSC-V,Spectral,Deepwalk,Fairwalk,Node2Vec,Infomap,Spinglass,Walktrap,Fluid,Label Propagation,EM,SBM,SBM - Nested
51,9,0,1,0,2,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,11,12
52,9,2,1,0,2,0,5,0,0,-1,0,0,0,0,4,6,5,0,9,0,0,0,0,13,13
53,9,0,0,12,0,0,15,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,11,13
54,9,0,0,0,2,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,11,12
55,9,0,1,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
56,9,0,1,0,2,0,3,0,0,-1,0,0,0,0,4,6,5,0,1,0,0,0,0,11,12
57,9,0,0,0,3,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
58,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
59,9,0,0,0,0,0,3,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
60,9,0,2,5,3,0,3,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,11,12
61,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,11,12
62,9,0,2,0,1,0,0,0,0,-1,0,0,0,0,4,6,5,0,1,0,0,0,0,11,12
63,9,1,1,0,0,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,5,0,0,11,13
64,9,0,0,7,5,0,17,0,0,-1,0,0,0,0,4,6,5,0,1,0,0,0,0,11,12
65,3,3,12,23,14,0,19,4,6,-1,4,5,6,0,2,5,1,6,10,4,4,5,0,6,7
66,9,0,0,0,2,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,11,12
67,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
68,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
69,9,0,0,0,1,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
70,9,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,3,5,0,1,0,0,0,0,0,4
71,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
72,9,0,0,0,1,0,0,0,0,-1,0,0,0,0,4,6,5,0,1,0,0,0,0,11,12
73,7,7,6,12,13,2,13,1,1,-1,1,1,1,0,7,8,7,1,11,1,3,1,0,1,1
74,8,6,7,18,4,0,6,0,3,-1,3,7,2,0,6,9,8,3,3,2,4,2,0,2,2
75,9,0,0,0,3,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
76,9,0,0,2,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
77,9,0,2,1,7,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
78,9,0,1,0,2,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
79,9,0,0,0,12,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
80,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
81,9,0,0,0,2,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
82,9,0,0,0,10,0,4,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
83,9,0,0,0,1,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
84,9,0,2,0,0,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,12,8
85,9,0,0,0,0,0,5,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,11,12
86,1,5,10,11,15,0,20,8,9,-1,9,9,7,0,2,5,2,9,6,9,3,8,0,10,11
87,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
88,4,3,9,22,17,0,16,5,4,-1,5,3,5,0,2,2,1,5,13,5,4,0,0,4,5
89,8,6,7,18,4,0,6,0,3,-1,3,7,2,0,6,9,8,3,3,2,4,2,0,2,2
90,9,0,0,0,0,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
91,9,0,1,4,0,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
92,9,0,0,0,3,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
93,9,0,0,0,3,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
94,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
95,9,0,1,0,6,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
96,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,0
97,8,6,7,18,4,0,6,0,3,-1,3,7,2,0,6,9,8,3,3,2,4,2,0,2,2
98,9,0,0,14,2,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
99,9,0,0,0,2,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
100,9,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
101,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
102,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
103,8,6,7,18,4,0,6,0,3,-1,3,7,2,0,6,9,8,3,3,2,4,2,0,2,2
104,9,0,0,0,1,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
105,9,0,1,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
106,9,0,0,0,2,0,2,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
107,9,0,0,0,7,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
108,9,0,0,0,3,0,3,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,11,8
109,9,0,2,0,0,0,3,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,12,8
110,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
111,9,0,0,0,0,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,4
112,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,0
113,9,0,0,0,2,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
114,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
115,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
116,9,0,0,0,3,0,3,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
117,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
118,9,0,0,0,2,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
119,9,0,0,0,0,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
120,9,0,0,0,2,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
121,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
122,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,4
123,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,3,3,5,0,0,0,0,0,0,12,4
124,9,0,0,2,0,0,10,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,12,0
125,9,0,0,1,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
126,9,0,2,0,0,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,4
127,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
128,9,0,1,0,0,0,3,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
129,9,0,0,0,3,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
130,9,0,0,0,2,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
131,9,0,0,2,0,0,1,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,12,8
132,9,0,2,1,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,4
133,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
134,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,3,4,0,0,0,0,0,0,0,4
135,9,0,0,0,1,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
136,9,0,2,0,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
137,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
138,9,0,0,1,0,0,2,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
139,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,4
140,9,0,0,0,2,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,4
141,9,0,0,1,3,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
142,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
143,9,0,1,0,1,0,0,0,0,-1,0,0,0,0,4,3,5,0,0,0,0,0,0,7,8
144,9,0,0,0,0,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
145,9,0,0,0,2,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
146,9,0,0,0,7,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
147,9,0,0,0,2,0,2,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,12,4
148,9,0,2,1,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
149,9,0,0,0,2,0,2,0,0,-1,0,0,0,0,4,3,5,0,0,0,0,0,0,0,4
150,9,0,1,20,0,0,9,0,0,-1,0,0,0,0,4,6,5,0,1,0,0,0,0,7,8
151,9,0,0,0,2,0,2,0,0,-1,0,0,0,0,4,3,4,0,0,0,0,0,0,7,8
152,9,0,1,10,0,0,1,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
153,9,0,0,1,0,0,1,0,0,-1,0,0,0,0,4,3,4,0,0,0,0,0,0,0,4
154,9,0,0,0,0,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
155,9,0,0,0,2,0,2,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
156,9,0,2,0,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
157,9,0,0,14,2,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
158,9,1,2,1,0,0,3,0,0,-1,0,0,0,0,3,3,4,0,5,0,0,0,0,0,0
159,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
160,3,3,12,23,14,0,19,4,6,-1,4,5,6,0,0,5,0,6,10,4,4,5,0,6,7
161,9,0,2,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,4
162,9,0,2,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,0
163,9,0,0,0,1,0,11,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,12,8
164,9,0,0,0,3,0,12,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
165,9,0,2,2,2,0,1,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
166,9,1,2,9,3,0,7,0,0,-1,0,0,0,0,4,6,5,0,1,0,0,0,0,11,12
167,5,3,11,21,11,0,18,3,5,-1,6,4,4,0,2,5,1,4,6,6,9,4,0,5,6
168,9,0,1,0,0,0,0,0,0,-1,0,0,0,0,3,6,4,0,0,0,0,0,0,0,4
169,9,0,1,2,0,0,3,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
170,9,0,0,3,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,0
171,9,0,1,4,4,0,1,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
172,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
173,9,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,6,4,0,0,0,0,0,0,0,0
174,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
175,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
176,9,0,0,1,0,0,1,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
177,9,0,0,1,0,0,1,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
178,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
179,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
180,9,0,0,0,9,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,4
181,1,5,10,11,15,0,20,8,9,-1,9,9,7,0,2,5,0,9,6,9,3,8,0,10,11
182,9,0,1,4,2,0,1,0,0,-1,0,0,0,0,4,3,5,0,0,0,0,0,0,7,8
183,9,0,3,0,9,0,3,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
184,9,0,0,0,3,0,1,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
185,9,0,0,1,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
186,7,7,6,12,13,2,13,1,1,-1,1,1,1,0,7,8,7,1,11,1,3,1,0,1,1
187,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,4
188,9,1,2,15,0,0,1,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
189,9,0,0,0,2,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
190,9,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,3,5,0,0,0,0,0,0,0,4
191,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
192,9,0,0,4,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
193,9,0,0,0,3,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
194,9,0,1,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,4
195,9,1,2,2,1,0,9,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
196,9,0,0,0,1,0,2,0,0,-1,0,0,0,0,3,3,5,0,0,0,0,0,0,0,4
197,9,0,5,3,0,0,3,0,0,-1,0,0,0,0,3,3,4,0,4,0,0,0,0,12,0
198,9,0,0,0,6,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
199,9,0,2,0,0,0,3,0,0,-1,0,0,0,0,3,3,5,0,0,0,0,0,0,0,4
200,9,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
201,9,0,2,2,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
202,9,0,0,0,1,0,5,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
203,9,0,0,2,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
204,9,0,0,8,2,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
205,9,1,1,4,0,0,2,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
206,9,0,1,3,0,0,7,0,0,-1,0,0,0,0,4,3,4,0,0,0,0,0,0,0,4
207,9,0,1,0,3,0,0,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
208,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,9,0,0,11,12
209,9,0,0,0,2,0,1,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
210,9,0,0,0,12,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
211,9,7,4,2,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,4
212,9,0,0,0,2,0,2,0,0,-1,0,0,0,0,3,3,4,0,0,0,9,0,0,0,4
213,9,1,3,0,2,0,2,0,0,-1,0,0,0,0,3,3,4,0,4,0,7,0,0,0,0
214,9,0,4,1,1,0,0,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
215,9,0,0,0,0,0,3,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
216,9,1,4,1,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,8,0,0,0,0,0,0
217,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
218,6,3,8,17,12,1,14,2,2,-1,2,2,3,0,5,7,6,2,12,3,5,3,0,3,3
219,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
220,9,0,0,0,2,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
221,7,7,6,12,13,2,13,1,1,-1,1,1,1,0,7,8,7,1,11,1,3,1,0,1,1
222,9,0,0,3,1,0,10,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
223,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
224,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
225,9,0,2,0,0,0,0,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,4
226,9,0,1,2,0,0,1,0,0,-1,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0
227,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,12,8
228,9,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
229,9,0,2,1,0,0,3,0,0,-1,0,0,0,0,4,3,4,0,1,0,0,0,0,0,0
230,7,7,6,12,13,2,13,1,1,-1,1,1,1,0,7,8,7,1,11,1,3,1,0,1,1
231,9,0,0,0,1,0,2,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
232,0,3,9,13,8,1,8,7,8,-1,8,6,8,0,5,5,0,8,13,7,4,7,0,9,10
233,9,0,2,0,7,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
234,9,1,3,2,0,0,2,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
235,9,0,0,0,0,0,2,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
236,9,0,2,0,1,0,2,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
237,9,0,2,10,7,0,3,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
238,9,0,0,0,1,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,7,8
239,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,3,6,5,0,0,0,0,0,0,0,0
240,9,0,0,0,1,0,2,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
241,9,0,0,0,2,0,4,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
242,9,1,1,1,1,0,0,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
243,9,0,0,0,2,0,1,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
244,9,0,2,0,0,0,3,0,0,-1,0,0,0,0,3,3,5,0,1,0,0,0,0,0,4
245,9,0,0,0,6,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4
246,9,0,1,2,2,0,1,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
247,9,0,0,0,1,0,2,0,0,-1,0,0,0,0,4,6,4,0,0,0,0,0,0,12,4
248,9,0,1,0,2,0,2,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,4
249,9,0,0,1,3,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
250,9,0,3,1,0,0,3,0,0,-1,0,0,0,0,4,6,5,0,1,0,0,0,0,0,0
251,9,1,5,20,2,0,2,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
252,9,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
253,9,0,2,6,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
254,9,0,1,1,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0
255,9,0,5,1,0,0,0,0,0,-1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
256,9,0,1,4,2,0,1,0,0,-1,0,0,0,0,3,3,4,0,9,0,0,0,0,0,4
257,9,0,0,0,0,0,1,0,0,-1,0,0,0,0,4,6,5,0,0,0,0,0,0,0,4
