id,ground_truth,CNM,Combo,Leiden,Louvain,Paris,RB-C,RB-ER,Significance,Eigenvector,RSC-K,RSC-SSE,RSC-V,Spectral,Deepwalk,Fairwalk,Node2Vec,Infomap,Spinglass,Walktrap,Fluid,Label Propagation,EM,SBM,SBM - Nested
39,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,16,14
40,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
41,3,4,4,4,4,3,4,1,2,0,3,4,2,0,0,7,8,3,3,4,4,3,0,3,3
42,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,15,15
43,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,16,14
44,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
45,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,16,14
46,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
47,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
48,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,17,16
49,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,17,14
50,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,16,16
51,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,15,15
52,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,16,14
53,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,16
54,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,18,17
55,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
56,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,15,15
57,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
58,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
59,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,15,15
60,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,17,14
61,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,15,15
62,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
63,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,16,14
64,4,3,3,3,3,5,3,2,3,3,5,6,1,0,8,8,0,4,4,3,3,4,0,4,4
65,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
66,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
67,4,3,3,3,3,5,3,2,3,3,5,6,1,0,8,8,0,4,4,3,3,4,0,4,4
68,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,16
69,8,1,7,6,6,1,6,0,4,1,6,1,0,0,2,0,2,7,6,1,8,2,0,10,9
70,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,16,14
71,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
72,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
73,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,17,14
74,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,16
75,3,4,4,4,4,3,4,1,2,5,3,4,2,0,0,7,8,3,3,4,4,3,0,3,3
76,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,15,15
77,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
78,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
79,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
80,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,15,15
81,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,15,15
82,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,16,16
83,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,16,16
84,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,15,15
85,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
86,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,16
87,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
88,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,15,15
89,5,3,5,5,5,4,5,3,1,4,4,5,3,0,7,6,7,5,5,5,5,5,0,5,5
90,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
91,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
92,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
93,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
94,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,16
95,3,4,4,4,4,3,4,1,2,0,3,4,2,0,0,7,8,3,3,4,4,3,0,3,3
96,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
97,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,16,16
98,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
99,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
100,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
101,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
102,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,16
103,5,3,5,5,5,4,5,3,1,4,4,5,3,0,7,6,7,5,5,5,5,5,0,5,5
104,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,1
105,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
106,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
107,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
108,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
109,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
110,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,15,15
111,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
112,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
113,4,3,3,3,3,5,3,2,3,3,5,6,1,0,8,8,0,4,4,3,3,4,0,4,4
114,4,3,3,3,3,5,3,2,3,3,5,6,1,0,8,8,0,4,4,3,3,4,0,4,4
115,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
116,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
117,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,16
118,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
119,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
120,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,16
121,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
122,3,4,4,4,4,3,4,1,2,0,3,4,2,0,0,7,8,3,3,4,4,3,0,3,3
123,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
124,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
125,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
126,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
127,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
128,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
129,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
130,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
131,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
132,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
133,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
134,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
135,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
136,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
137,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
138,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
139,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
140,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,16
141,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
142,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
143,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
144,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
145,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
146,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
147,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
148,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
149,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
150,4,3,3,3,3,5,3,2,3,3,5,6,1,0,8,8,0,4,4,3,3,4,0,4,4
151,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
152,5,3,5,5,5,4,5,3,1,4,4,5,3,0,7,6,7,5,5,5,5,5,0,5,5
153,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
154,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
155,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
156,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
157,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
158,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
159,5,3,5,5,5,4,5,3,1,4,4,5,3,0,7,6,7,5,5,5,5,5,0,5,5
160,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
161,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
162,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
163,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
164,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
165,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
166,5,3,5,5,5,4,5,3,1,1,4,5,3,0,7,6,7,5,5,5,5,5,0,5,5
167,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
168,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
169,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
170,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
171,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
172,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
173,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
174,5,3,5,5,5,4,5,3,1,4,4,5,3,0,7,6,7,5,5,5,5,5,0,5,5
175,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,16
176,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
177,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
178,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
179,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
180,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
181,4,3,3,3,3,5,3,2,3,3,5,6,1,0,8,8,0,4,4,3,3,4,0,4,4
182,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
183,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
184,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
185,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
186,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
187,8,1,7,6,6,1,6,0,4,2,6,1,0,0,0,0,0,7,6,1,8,8,0,10,9
188,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
189,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
190,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
191,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
192,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
193,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
194,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
195,3,4,4,4,4,3,4,1,2,5,3,4,2,0,0,7,8,3,3,4,4,3,0,3,3
196,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
197,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
198,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
199,4,3,3,3,3,5,3,2,3,3,5,6,1,0,8,8,0,4,4,3,3,4,0,4,4
200,4,3,3,3,3,5,3,2,3,3,5,6,1,0,8,8,0,4,4,3,3,4,0,4,4
201,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
202,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
203,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
204,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
205,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
206,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
207,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
208,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
209,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
210,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,0,0
211,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
212,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
213,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
214,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
215,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
216,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
217,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
218,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,16
219,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,1,1
220,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
221,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,1,1
222,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
223,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
224,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,1
225,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
226,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
227,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
228,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
229,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
230,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,1,1
231,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
232,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
233,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
234,5,3,5,5,5,4,5,3,1,4,4,5,3,0,7,6,7,5,5,5,5,5,0,5,5
235,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
236,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
237,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,0,0
238,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
239,5,3,5,5,5,4,5,3,1,4,4,5,3,0,7,6,7,5,5,5,5,5,0,5,5
240,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,8
241,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
242,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
243,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,2
244,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
245,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
246,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
247,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
248,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
249,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,6,6
250,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,1
251,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
252,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,9,11
253,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,0,0
254,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,13,16
255,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
256,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
257,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,1,1
258,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,0,0
259,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,1
260,2,1,1,1,1,1,1,0,0,0,1,1,0,0,5,3,5,0,2,1,0,0,0,8,8
261,1,2,2,2,2,0,2,0,0,1,2,2,0,0,6,2,6,1,1,2,1,2,0,12,12
262,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,5,3,2,0,0,2,1,0,7,7
