id,ground_truth,CNM,Combo,Leiden,Louvain,Paris,RB-C,RB-ER,Significance,Eigenvector,RSC-K,RSC-SSE,RSC-V,Spectral,Deepwalk,Fairwalk,Node2Vec,Infomap,Spinglass,Walktrap,Fluid,Label Propagation,EM,SBM,SBM - Nested
19,3,3,5,5,5,5,5,3,4,0,5,5,4,0,6,6,8,5,5,5,5,3,0,5,17
20,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,16,18
21,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,16,18
22,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,18,20
23,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,16,18
24,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,17,22
25,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,18,20
26,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,18,20
27,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,17,22
28,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
29,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,17,21
30,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
31,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,17,21
32,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,17,21
33,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,17,22
34,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,16,18
35,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,18,20
36,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
37,5,4,4,4,4,3,4,1,5,1,4,0,3,1,6,6,7,3,4,4,3,1,0,3,19
38,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
39,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
40,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
41,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
42,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,16,11
43,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,18,20
44,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,16,18
45,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,16,18
46,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
47,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
48,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,17,21
49,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
50,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,16,18
51,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
52,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,17,21
53,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
54,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,17,21
55,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
56,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
57,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
58,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,17,22
59,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,16,18
60,4,3,3,3,3,4,3,2,3,1,3,4,2,0,8,8,6,4,3,3,4,2,0,15,12
61,3,3,5,5,5,5,5,3,4,0,5,5,4,0,6,6,8,5,5,5,5,3,0,5,17
62,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,16,18
63,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
64,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
65,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
66,4,3,3,3,3,4,3,2,3,1,3,4,2,0,8,8,6,4,3,3,4,2,0,15,12
67,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
68,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
69,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
70,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
71,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
72,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
73,7,6,7,7,7,0,7,4,7,0,7,7,6,0,0,1,1,7,6,7,8,4,0,10,13
74,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
75,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
76,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
77,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
78,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
79,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,7
80,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
81,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
82,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,16,11
83,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
84,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
85,4,3,3,3,3,4,3,2,3,1,3,4,2,0,8,8,6,4,3,3,4,2,0,15,12
86,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
87,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
88,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
89,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
90,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
91,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
92,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
93,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,8,0,0,11,10
94,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
95,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
96,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
97,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
98,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,11
99,3,3,5,5,5,5,5,3,4,0,5,5,4,0,6,6,8,5,5,5,5,3,0,5,17
100,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,11
101,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,7
102,3,3,5,5,5,5,5,3,4,0,5,5,4,0,6,6,8,5,5,5,5,3,0,5,17
103,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
104,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
105,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
106,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
107,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
108,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
109,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
110,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
111,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
112,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
113,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
114,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
115,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,6,0,0,13,11
116,5,4,4,4,4,3,4,1,5,0,4,0,3,1,6,6,7,3,4,4,3,1,0,3,19
117,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
118,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
119,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
120,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
121,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
122,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
123,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
124,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
125,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
126,4,3,3,3,3,4,3,2,3,1,3,4,2,0,8,8,6,4,3,3,4,2,0,15,12
127,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
128,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
129,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,10
130,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
131,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
132,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
133,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
134,3,3,5,5,5,5,5,3,4,0,5,5,4,0,6,6,8,5,5,5,5,3,0,5,17
135,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
136,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
137,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
138,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
139,2,3,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,10
140,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
141,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
142,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
143,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
144,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
145,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
146,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
147,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
148,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
149,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
150,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
151,3,3,5,5,5,5,5,3,4,1,5,5,4,0,6,6,8,5,5,5,5,3,0,5,17
152,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
153,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
154,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
155,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
156,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
157,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
158,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
159,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
160,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
161,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
162,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
163,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
164,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
165,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
166,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
167,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
168,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,11
169,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
170,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
171,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
172,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,14,16
173,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
174,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
175,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,14
176,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
177,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
178,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
179,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
180,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
181,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,2,2
182,4,3,3,3,3,4,3,2,3,1,3,4,2,0,8,8,6,4,3,3,4,2,0,15,12
183,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
184,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
185,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
186,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,13,11
187,4,3,3,3,3,4,3,2,3,1,3,4,2,0,8,8,6,4,3,3,4,2,0,15,12
188,4,3,3,3,3,4,3,2,3,0,3,4,2,0,8,8,6,4,3,3,4,2,0,15,12
189,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
190,7,6,7,7,7,0,7,4,7,0,7,7,6,0,0,0,1,7,6,7,8,4,0,10,13
191,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
192,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
193,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
194,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
195,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,2,2
196,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
197,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
198,4,3,3,3,3,4,3,2,3,1,3,4,2,0,8,8,6,4,3,3,4,2,0,15,12
199,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,12,7
200,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,0,0
201,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
202,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
203,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
204,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
205,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
206,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
207,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
208,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
209,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
210,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
211,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
212,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
213,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
214,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
215,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,11,10
216,5,4,4,4,4,3,4,1,5,0,4,0,3,1,6,6,7,3,4,4,3,1,0,3,19
217,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
218,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
219,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
220,4,3,3,3,3,4,3,2,3,0,3,4,2,0,8,8,6,4,3,3,4,2,0,4,12
221,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
222,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
223,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
224,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
225,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,1,1
226,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,2
227,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
228,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
229,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
230,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
231,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
232,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
233,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
234,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
235,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
236,2,0,0,0,0,0,0,0,1,0,0,1,0,0,4,3,2,0,0,0,2,0,0,6,6
237,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
238,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
239,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
240,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
241,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
242,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,2,2
243,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
244,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
245,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
246,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
247,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,2,2
248,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
249,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,0,0
250,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
251,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,2
252,5,4,4,4,4,3,4,1,5,0,4,0,3,1,6,6,7,3,4,4,3,1,0,3,19
253,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
254,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
255,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
256,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
257,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,2,0,0,0,2,0,0,6,6
258,1,1,1,1,1,2,1,0,2,0,2,3,0,0,3,5,5,1,1,1,0,0,0,8,8
259,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
260,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
261,0,2,2,2,2,1,2,0,0,1,1,2,1,0,5,7,3,2,2,2,1,0,0,7,7
262,5,4,4,4,4,3,4,1,5,1,4,0,3,1,6,6,7,3,4,4,3,1,0,3,19
