id,ground_truth,CNM,Combo,Leiden,Louvain,Paris,RB-C,RB-ER,Significance,Eigenvector,RSC-K,RSC-SSE,RSC-V,Spectral,Deepwalk,Fairwalk,Node2Vec,Infomap,Spinglass,Walktrap,Fluid,Label Propagation,EM,SBM,SBM - Nested
72,14,1,1,7,4,10,1,8,5,1,0,0,2,1,0,1,0,0,4,10,13,0,0,0,0
73,12,3,4,4,1,1,3,0,27,1,1,9,0,1,14,13,1,0,3,0,3,0,1,1,1
74,8,0,3,7,7,4,4,0,8,1,0,1,8,0,3,4,2,0,3,0,8,0,1,1,1
75,8,0,1,6,6,1,7,0,3,0,0,6,5,0,0,9,6,0,4,3,9,0,0,0,0
76,14,1,0,2,2,15,4,0,20,0,3,4,8,2,1,7,2,0,0,4,5,0,1,1,1
77,6,1,5,3,6,3,5,0,0,2,12,11,7,2,11,7,9,0,6,6,14,0,1,2,2
78,7,1,4,2,5,7,7,0,72,3,2,4,12,0,0,3,6,0,5,3,7,0,1,0,1
79,7,0,2,2,2,3,4,0,21,2,2,7,3,0,6,3,3,0,2,2,7,0,0,0,0
80,6,1,5,3,6,12,5,19,73,0,4,3,7,2,2,7,11,0,6,6,0,0,1,2,2
81,10,2,3,7,7,9,6,0,29,4,11,2,4,1,7,1,2,0,7,7,1,0,1,1,1
82,7,2,3,1,7,11,5,0,11,1,2,5,8,0,12,6,2,0,3,0,1,0,1,1,1
83,0,2,1,5,3,8,0,0,7,1,5,7,6,0,1,0,4,0,2,0,2,0,1,1,1
84,0,0,1,2,3,17,0,0,74,1,6,8,0,0,0,3,5,0,2,0,8,0,0,0,0
85,1,0,2,4,0,5,2,0,75,3,10,13,3,0,13,11,3,0,1,2,14,0,0,0,0
86,10,4,5,2,7,5,4,0,42,4,2,1,8,2,6,1,2,0,7,2,7,0,0,0,0
87,14,2,1,5,1,0,1,26,4,2,2,0,3,1,0,3,0,0,2,12,12,0,0,0,0
88,7,3,2,1,1,3,2,15,48,0,4,8,9,0,3,2,0,0,1,1,10,0,0,0,0
89,0,1,1,0,1,8,0,0,45,1,5,7,6,0,0,14,11,0,2,0,9,0,1,1,1
90,5,2,3,3,3,15,0,0,29,0,8,3,13,0,1,14,4,0,8,5,1,0,1,1,1
91,3,1,0,0,2,2,7,0,12,3,14,6,2,0,0,9,8,0,5,3,5,0,1,1,1
92,1,0,3,6,4,0,2,3,77,2,0,0,14,1,13,1,13,0,1,5,12,0,0,0,0
93,2,0,0,0,3,5,3,20,36,0,3,4,12,1,1,8,2,0,0,3,2,0,0,0,0
94,0,0,5,1,6,1,4,13,96,0,4,0,7,2,2,1,9,0,2,4,4,0,0,0,0
95,13,0,3,1,4,1,6,7,38,2,4,1,9,1,12,6,1,0,3,10,4,0,0,0,0
96,9,0,2,6,1,6,1,0,46,2,2,7,9,1,8,2,3,0,3,2,4,0,0,0,0
97,13,2,5,7,3,10,3,0,25,3,4,3,6,0,6,2,1,0,0,4,6,0,1,1,1
98,4,0,1,2,3,9,0,0,21,1,6,8,5,0,10,13,3,0,2,2,13,0,0,0,0
99,0,0,2,0,3,14,0,0,28,4,7,0,14,1,1,14,13,0,1,1,9,0,0,0,0
100,8,1,0,0,0,2,3,0,37,0,1,2,13,1,4,0,2,0,0,0,8,0,1,1,1
101,0,0,1,2,1,8,0,0,43,1,2,8,3,0,6,2,3,0,2,0,4,0,1,1,1
102,12,0,0,4,0,9,0,29,18,4,3,5,2,1,5,0,2,0,0,4,13,0,0,0,0
103,3,1,0,2,5,6,7,0,13,3,14,4,2,0,0,9,8,0,5,3,2,0,1,1,1
104,12,1,0,0,5,2,7,0,78,1,4,14,2,0,2,0,11,0,8,3,2,0,0,0,0
105,8,3,2,0,2,13,4,0,20,2,1,0,2,0,4,2,13,0,2,1,7,0,1,1,1
106,12,1,2,0,2,2,7,0,44,1,1,4,11,1,7,0,6,0,0,0,8,0,1,0,0
107,2,0,1,5,7,0,0,18,4,1,6,5,11,1,3,14,0,0,2,1,14,0,0,0,0
108,13,1,0,4,1,0,2,19,94,1,3,9,6,0,1,2,7,0,0,4,10,0,0,0,0
109,3,1,0,0,4,10,1,0,5,0,14,4,10,0,0,9,8,0,5,3,13,0,1,1,1
110,0,4,1,0,1,6,3,0,19,1,4,0,6,1,2,2,1,0,0,0,2,0,1,1,1
111,1,0,2,1,0,0,2,0,47,3,13,5,3,1,6,3,0,0,1,1,10,0,1,1,1
112,6,0,5,3,6,11,5,0,81,2,12,7,7,2,11,7,9,0,6,6,0,0,0,2,2
113,2,4,0,0,3,6,3,0,94,1,4,0,6,0,1,8,1,0,0,1,2,0,0,0,0
114,2,1,2,0,1,4,2,1,2,4,11,12,4,0,2,5,12,0,7,2,7,0,0,0,0
115,0,2,2,2,1,5,0,15,117,3,3,7,9,1,3,8,3,0,1,1,8,0,0,0,0
116,2,1,1,5,7,10,0,24,56,1,6,9,0,0,0,3,7,0,2,2,14,0,0,0,0
117,5,1,3,1,4,1,1,7,23,1,0,0,1,1,12,6,3,0,3,10,13,0,0,0,0
118,1,0,2,4,0,7,6,0,46,4,10,2,3,1,7,12,3,0,1,1,14,0,1,1,1
119,4,1,4,6,1,16,6,0,17,1,9,6,5,0,5,5,7,0,4,2,5,0,1,1,1
120,4,1,4,6,6,15,5,5,17,0,9,6,5,2,5,13,8,0,4,8,5,0,0,0,0
121,4,1,0,7,0,15,4,19,118,3,1,0,4,0,2,0,8,0,7,4,6,0,0,0,0
122,9,2,4,2,2,0,7,0,2,0,1,6,5,0,3,10,4,0,7,2,7,0,1,1,1
123,0,0,1,5,0,17,4,0,9,1,5,8,2,1,2,3,0,0,2,0,4,0,1,1,1
124,4,2,4,6,1,0,3,1,2,0,9,9,5,1,3,5,6,0,4,9,3,0,1,1,1
125,14,1,4,3,6,1,5,0,84,0,2,3,0,2,14,13,9,0,6,0,9,0,0,0,0
126,14,0,1,2,3,9,7,17,71,1,0,7,5,1,0,9,3,0,2,9,13,0,0,0,0
127,0,2,1,7,0,5,3,0,83,0,5,5,6,1,9,1,2,0,4,0,8,0,1,0,0
128,5,1,3,3,5,4,7,4,51,1,4,4,2,1,2,6,11,0,3,3,8,0,0,0,0
129,4,2,4,6,2,0,1,1,2,0,9,6,5,1,10,5,3,0,4,16,0,0,0,0,0
130,7,3,2,4,2,12,4,16,20,2,1,11,11,0,4,2,2,0,0,1,0,0,4,0,0
131,0,1,5,2,2,12,4,2,120,0,2,1,10,0,2,13,11,0,5,3,0,0,0,0,0
132,6,3,5,3,6,3,5,0,0,0,12,7,7,2,3,7,11,0,6,6,0,0,1,2,2
133,4,2,4,7,7,9,1,21,46,0,11,0,4,1,10,1,3,0,4,7,13,0,0,1,0
134,0,1,0,2,4,13,4,23,104,1,7,8,14,1,5,11,10,0,0,5,8,0,0,0,0
135,13,2,1,7,0,14,3,8,100,0,5,0,6,1,10,1,1,0,4,14,11,0,0,0,1
136,12,1,5,3,6,5,5,10,24,2,2,11,7,2,11,11,9,0,6,8,14,0,0,2,2
137,5,2,2,4,2,2,4,0,91,0,8,9,13,0,4,10,4,0,7,0,0,0,1,1,1
138,0,0,1,4,1,1,4,0,7,1,1,1,9,0,14,4,12,0,2,0,4,0,1,0,0
139,9,0,0,1,1,7,6,0,80,0,1,3,7,2,8,4,7,0,1,0,14,0,1,0,0
140,3,2,0,7,7,14,1,0,29,1,3,0,10,1,9,1,2,0,0,0,11,0,1,0,0
141,14,1,5,3,6,5,5,17,24,0,0,0,5,2,0,5,8,0,6,8,8,0,5,0,0
142,1,0,2,2,0,12,2,0,6,2,10,13,11,0,4,2,0,0,1,1,0,0,0,0,0
143,3,0,0,4,5,14,3,17,58,2,14,10,12,1,13,9,6,0,0,9,11,0,1,1,1
144,14,2,1,0,3,6,3,0,28,1,0,1,1,0,12,5,1,0,3,2,4,0,0,0,0
145,11,2,3,5,3,13,0,2,41,0,7,9,12,0,8,12,11,0,3,5,1,0,1,0,0
146,3,1,0,0,0,6,3,13,83,1,0,2,6,0,2,0,12,0,5,0,2,0,0,0,0
147,3,2,0,0,5,2,7,0,47,3,4,4,10,1,7,0,8,0,0,4,2,0,1,1,1
148,3,1,0,0,5,2,7,7,78,3,14,7,12,1,0,9,6,0,5,3,2,0,0,0,0
149,0,2,5,3,5,3,0,11,54,0,6,0,7,2,2,1,11,0,2,0,5,0,0,0,0
150,12,0,2,1,2,12,3,12,105,2,1,7,11,0,4,2,3,0,0,11,1,0,0,0,0
151,3,1,0,0,7,2,5,0,53,1,3,7,2,0,1,0,8,0,5,3,1,0,0,0,0
152,8,0,0,2,5,11,7,19,66,3,1,4,2,0,6,0,8,0,0,4,3,0,0,0,0
153,0,0,1,2,3,12,0,0,136,1,6,8,1,0,0,1,3,0,2,3,4,0,0,0,0
154,5,1,1,0,7,4,3,4,36,2,0,1,1,0,3,4,12,0,7,3,7,0,1,1,0
155,6,3,5,3,6,3,5,0,0,2,12,11,7,2,11,7,9,0,6,6,0,0,1,2,2
156,11,1,0,7,0,4,3,6,82,3,0,7,2,1,9,2,10,0,3,10,10,0,2,0,0
157,14,0,3,2,5,10,7,5,140,2,2,7,12,0,8,3,11,0,5,3,7,0,4,0,0
158,5,2,4,5,3,8,0,0,14,1,6,10,0,1,14,14,7,0,1,15,9,0,0,0,0
159,1,0,2,5,0,5,3,0,9,2,13,0,11,1,4,11,5,0,1,1,3,0,1,1,1
160,0,2,0,3,5,7,0,0,85,0,4,1,6,0,2,0,11,0,8,0,13,0,1,1,1
161,0,1,0,2,2,5,4,0,42,1,1,2,2,0,5,5,5,0,0,0,8,0,1,1,1
162,9,3,0,4,1,7,6,0,18,0,1,0,10,2,1,0,8,0,0,4,5,0,1,1,1
163,5,2,4,3,1,0,0,9,67,1,8,14,10,1,2,8,0,0,8,9,1,0,0,0,0
164,1,0,4,4,1,1,2,0,121,4,10,4,1,1,4,14,7,0,1,1,9,0,1,0,1
165,10,2,4,7,7,7,4,16,86,0,11,2,4,1,7,5,7,0,7,0,3,0,0,0,0
166,12,1,1,2,3,16,0,7,136,1,2,1,1,0,3,1,3,0,2,12,4,0,3,0,0
167,3,2,2,1,3,10,0,11,122,3,13,12,3,1,6,11,1,0,1,4,6,0,0,0,0
168,2,1,0,4,5,7,0,3,52,1,3,8,13,0,5,8,4,0,0,0,9,0,0,0,0
169,0,2,1,0,2,2,3,0,85,0,3,8,6,1,9,8,0,0,2,0,2,0,1,0,0
170,14,3,1,5,0,3,1,0,31,0,6,8,0,0,9,1,2,0,2,1,12,0,1,1,1
171,12,1,0,4,1,6,7,0,18,1,1,4,2,1,5,0,6,0,0,4,7,0,1,1,1
172,2,0,1,5,3,9,0,0,55,3,5,10,0,1,6,0,11,0,2,1,1,0,1,0,0
173,0,2,4,0,2,16,6,0,87,0,11,8,4,1,7,5,12,0,7,7,5,0,0,0,0
174,2,0,3,4,4,1,6,23,63,4,7,0,14,0,1,10,10,0,3,5,8,0,0,0,0
175,2,2,2,1,1,5,2,0,15,2,1,0,0,0,5,11,7,0,1,2,14,0,1,0,1
176,4,0,4,6,1,0,5,9,123,0,9,6,5,0,3,2,0,0,4,1,9,0,0,0,0
177,1,0,2,2,0,17,4,11,82,4,0,6,2,0,4,5,6,0,1,3,7,0,0,0,0
178,4,3,0,4,1,3,2,5,21,0,1,6,11,0,5,0,0,0,0,4,14,0,0,1,1
179,5,0,0,1,0,4,2,4,83,4,1,0,0,1,9,1,2,0,1,0,8,0,2,0,0
180,4,0,4,6,7,10,1,10,32,0,9,0,8,0,10,11,3,0,4,8,3,0,0,0,0
181,0,1,0,0,1,5,7,0,57,0,1,11,2,0,5,0,2,0,0,4,3,0,1,1,0
182,1,0,2,1,0,3,0,0,107,4,1,9,11,1,4,14,7,0,1,1,9,0,0,0,0
183,1,0,4,7,0,17,2,15,86,3,13,5,4,1,7,5,3,0,1,7,9,0,0,0,0
184,14,3,2,1,3,1,0,0,48,3,4,3,9,1,6,6,11,0,1,1,5,0,1,1,1
185,5,2,3,3,5,0,0,5,67,1,8,0,10,2,5,1,4,0,8,8,14,0,0,0,0
186,0,2,3,3,1,7,6,21,143,0,8,3,9,0,1,10,12,0,8,7,5,0,0,0,0
187,2,3,0,0,3,1,3,14,13,0,1,3,2,0,5,13,8,0,0,4,2,0,0,0,0
188,0,2,1,2,1,17,6,0,87,1,8,1,10,1,7,8,1,0,7,1,1,0,1,1,1
189,6,2,5,3,6,1,5,18,25,2,12,9,7,2,2,7,13,0,6,13,12,0,0,2,2
190,11,1,3,0,4,13,3,3,52,0,7,2,14,0,1,12,10,0,3,5,8,0,1,1,1
191,7,1,2,2,2,2,0,5,44,0,1,4,11,0,5,10,4,0,0,12,8,0,0,0,0
192,1,0,2,2,1,7,7,0,89,2,1,6,5,0,3,3,6,0,1,3,7,0,1,1,0
193,1,0,2,0,0,1,3,0,88,2,10,2,13,0,4,2,4,0,1,0,0,0,0,0,0
194,2,3,4,1,2,3,1,14,79,0,2,0,9,1,10,5,5,0,2,0,5,0,0,0,0
195,0,0,1,5,3,8,0,0,7,1,5,1,0,0,0,0,0,0,2,0,5,0,1,1,1
196,0,0,1,2,3,15,4,25,101,3,5,1,2,0,6,0,7,0,2,0,7,0,0,0,0
197,7,2,0,0,2,7,1,19,73,0,3,4,8,0,9,0,8,0,0,4,0,0,0,0,0
198,1,0,1,7,0,16,4,8,76,4,5,2,2,1,0,0,7,0,4,0,9,0,1,1,0
199,1,0,1,6,4,5,5,17,71,4,0,10,5,1,0,5,0,0,4,9,13,0,0,1,1
200,0,1,4,2,2,5,5,27,125,1,2,4,7,2,5,5,10,0,3,2,5,0,2,0,0
201,11,2,3,4,3,16,0,16,59,3,7,0,13,1,1,12,4,0,3,5,1,0,0,0,0
202,1,0,2,2,0,0,2,0,6,2,10,0,1,0,3,2,0,0,1,1,11,0,1,1,1
203,0,1,4,2,4,5,1,0,31,0,6,4,0,1,0,8,5,0,2,0,2,0,1,1,1
204,4,1,0,4,6,15,7,5,55,0,8,3,10,2,5,9,4,0,4,8,5,0,0,0,0
205,11,0,3,2,0,9,4,2,107,4,7,4,14,1,10,6,5,0,3,2,10,0,0,0,0
206,1,0,2,4,0,12,2,0,53,2,13,11,11,0,4,2,3,0,1,1,12,0,0,0,0
207,2,3,0,3,3,15,0,25,7,1,5,3,13,2,1,14,11,0,6,0,0,0,0,0,0
208,14,1,1,0,2,9,4,0,91,0,3,9,2,1,2,0,1,0,2,3,4,0,1,1,1
209,7,1,3,5,4,10,3,3,68,1,7,11,14,0,9,11,10,0,3,5,8,0,0,0,0
210,1,2,1,7,0,7,3,1,25,4,5,2,6,0,3,1,1,0,4,0,12,0,0,0,0
211,1,0,3,1,0,9,2,0,92,2,0,5,1,0,6,11,13,0,1,1,12,0,1,1,1
212,6,0,5,3,6,3,5,10,0,0,12,11,7,2,11,7,9,0,6,6,14,0,1,2,2
213,2,0,1,0,3,5,3,0,89,4,2,3,12,1,8,0,12,0,0,1,1,0,1,1,1
214,1,0,2,1,3,0,2,0,103,3,13,13,3,0,6,2,4,0,1,8,10,0,0,0,0
215,12,0,4,1,7,11,1,0,15,2,7,1,3,1,3,6,2,0,1,1,3,0,1,0,0
216,6,3,5,6,6,13,5,0,23,2,10,12,1,0,1,4,13,0,6,1,3,0,1,2,2
217,3,3,3,0,1,6,7,0,89,1,0,3,1,0,8,9,6,0,5,3,7,0,1,0,0
218,6,3,5,3,6,3,5,0,0,0,12,11,7,2,11,7,9,0,6,6,0,0,1,2,2
219,2,0,2,6,3,0,2,0,14,2,10,6,1,1,13,3,3,0,1,1,6,0,1,1,1
220,6,1,1,3,1,12,5,0,0,0,5,0,7,2,14,4,0,0,6,0,0,0,1,2,2
221,4,1,4,6,1,0,5,0,90,0,9,6,5,0,0,13,0,0,4,2,5,0,0,0,0
222,8,2,2,6,0,2,6,0,39,3,8,14,10,0,1,10,4,0,8,4,5,0,0,0,0
223,1,0,3,4,0,9,2,0,94,4,10,2,1,1,7,6,1,0,1,1,10,0,1,0,0
224,0,0,2,2,2,0,0,0,133,1,3,6,13,0,3,8,4,0,2,0,2,0,0,0,0
225,13,1,4,6,4,4,2,6,22,1,0,5,14,1,0,11,13,0,1,10,12,0,0,0,0
226,13,1,0,3,0,0,2,19,73,0,4,14,10,2,2,0,8,0,0,4,10,0,1,0,0
227,2,2,0,0,3,4,3,6,127,1,8,0,13,1,2,8,4,0,0,0,1,0,2,0,0
228,0,0,0,2,0,5,4,0,40,0,2,0,8,0,5,11,2,0,0,0,9,0,1,1,1
229,2,0,5,3,5,15,4,11,54,0,3,11,8,2,9,1,9,0,0,4,13,0,0,1,0
230,6,3,5,3,6,8,5,0,0,2,12,7,7,2,11,4,9,0,6,0,0,0,1,2,2
231,0,0,1,5,0,10,7,0,98,2,0,8,1,1,3,6,3,0,3,2,14,0,0,0,0
232,2,0,2,4,3,15,4,12,119,3,8,1,13,2,6,8,4,0,8,8,10,0,0,0,0
233,11,1,5,3,6,13,5,20,57,2,7,10,7,2,1,12,4,0,6,8,6,0,0,2,2
234,7,2,3,4,1,7,0,1,30,1,3,0,13,1,1,8,4,0,0,4,12,0,0,0,0
235,2,4,1,2,0,5,3,0,31,4,6,0,3,1,9,3,2,0,1,1,6,0,0,0,0
236,1,0,2,5,0,12,0,0,44,3,13,9,11,1,4,0,7,0,1,1,9,0,1,1,1
237,11,1,5,0,6,8,5,3,49,0,7,0,12,2,8,9,10,0,5,8,4,0,0,0,0
238,6,3,5,3,6,3,5,21,0,2,12,11,7,2,11,4,9,0,6,6,0,0,0,2,2
239,2,2,5,0,3,1,3,0,54,1,3,9,10,0,5,1,2,0,0,0,11,0,1,1,1
240,0,1,1,2,4,0,5,0,3,1,6,1,14,0,0,3,2,0,2,0,11,0,1,1,1
241,0,1,1,6,3,0,2,9,64,1,0,0,5,1,0,5,0,0,4,10,12,0,0,0,0
242,0,1,3,1,0,4,4,0,76,1,0,0,1,1,12,4,10,0,3,1,11,0,1,1,1
243,1,0,0,7,0,14,6,0,1,2,11,2,4,0,5,13,7,0,1,1,9,0,0,0,0
244,5,3,5,3,6,1,5,10,121,0,0,11,7,2,0,1,2,0,6,6,0,0,0,0,0
245,3,2,0,7,6,1,4,13,96,0,3,2,8,2,2,7,8,0,0,4,2,0,0,0,0
246,5,2,4,3,5,13,0,0,100,0,8,3,13,0,2,10,11,0,8,0,3,0,1,1,1
247,2,2,1,5,0,15,3,0,9,3,5,0,6,1,2,2,1,0,2,0,11,0,0,0,0
248,2,2,2,1,0,16,7,0,47,2,4,2,4,1,7,10,1,0,7,7,7,0,0,0,0
249,10,2,0,7,1,14,6,8,97,4,3,2,6,1,7,8,1,0,0,7,9,0,5,0,0
250,5,2,5,3,3,3,1,10,33,0,8,0,8,2,10,1,3,0,8,8,14,0,0,0,0
251,13,2,1,5,3,1,0,9,111,2,5,4,6,1,1,0,1,0,3,0,12,0,0,0,0
252,7,2,0,7,4,17,6,12,82,0,4,0,10,1,7,8,1,0,0,10,10,0,0,0,0
253,5,2,1,5,5,4,3,6,9,0,5,9,6,1,2,0,6,0,2,0,3,0,0,0,0
254,5,1,0,0,0,2,6,22,88,0,1,5,13,1,5,0,7,0,0,0,1,0,0,0,0
255,5,3,2,1,2,12,0,12,44,3,1,4,11,1,4,2,5,0,0,11,0,0,1,1,1
256,1,0,2,1,0,12,2,0,80,2,13,1,2,0,6,11,0,0,1,2,10,0,1,0,1
257,0,2,4,5,1,8,0,22,84,0,6,1,0,1,14,13,7,0,7,15,9,0,0,0,0
258,1,0,1,5,1,17,2,0,126,2,5,6,5,1,6,5,0,0,1,2,4,0,0,0,0
259,1,0,2,4,0,12,3,0,6,2,10,0,1,0,4,2,4,0,1,1,0,0,1,1,1
260,14,1,0,1,4,1,3,13,96,0,8,4,9,2,12,7,12,0,0,4,0,0,0,1,1
261,3,2,0,0,5,14,7,0,97,0,14,4,12,0,8,4,8,0,0,3,2,0,1,0,0
262,1,0,2,6,0,12,2,0,1,2,13,12,3,1,13,11,13,0,1,1,12,0,1,1,1
