id,ground_truth,CNM,Combo,Leiden,Louvain,Paris,RB-C,RB-ER,Significance,Eigenvector,RSC-K,RSC-SSE,RSC-V,Spectral,Deepwalk,Fairwalk,Node2Vec,Infomap,Spinglass,Walktrap,Fluid,Label Propagation,EM,SBM,SBM - Nested
44,9,2,2,0,6,10,0,0,57,0,8,0,12,1,1,6,3,0,6,4,2,0,0,0,0
45,2,2,4,2,6,5,0,9,71,2,6,1,4,0,0,10,8,0,0,1,5,0,0,0,0
46,7,1,2,4,4,0,1,18,58,1,1,13,3,1,1,0,2,0,6,1,13,0,0,0,0
47,5,2,4,5,3,0,6,0,92,0,8,0,6,0,9,4,6,0,4,0,14,0,0,1,0
48,11,3,4,1,4,10,1,12,50,4,4,2,10,0,14,6,2,0,5,3,14,0,0,0,0
49,3,0,1,3,0,1,4,7,19,4,3,3,11,1,4,8,0,0,6,5,0,0,0,0,0
50,3,0,1,1,0,3,5,0,0,0,9,9,5,1,7,2,2,0,3,2,0,0,0,0,0
51,7,2,0,6,2,4,4,4,82,3,5,7,2,0,3,1,1,0,2,0,1,0,0,0,0
52,11,2,4,0,4,10,4,0,0,4,4,0,12,0,1,6,3,0,3,3,14,0,1,1,1
53,2,0,0,0,3,10,0,5,101,0,0,0,2,0,6,3,3,0,4,0,10,0,0,0,0
54,1,1,3,2,1,3,3,0,28,1,2,8,8,1,12,5,2,0,1,1,7,0,1,1,1
55,8,1,1,0,0,6,2,3,43,4,15,3,1,0,5,8,0,0,6,4,12,0,1,1,1
56,0,0,0,6,2,5,0,0,3,2,6,11,4,0,13,4,11,0,2,0,1,0,1,1,1
57,4,1,4,4,7,8,1,4,14,4,5,4,13,1,2,13,15,0,5,3,8,0,0,0,0
58,2,0,2,7,4,9,3,7,19,0,6,0,7,0,8,11,6,0,6,0,7,0,0,0,0
59,12,0,0,2,6,2,5,7,102,0,0,0,2,0,6,11,0,0,4,5,10,0,0,0,0
60,0,0,4,5,6,1,3,4,103,0,8,2,15,0,3,3,1,0,1,1,14,0,0,0,0
61,5,2,4,5,2,4,4,6,59,3,5,7,15,1,3,1,1,0,2,0,6,0,0,0,0
62,6,2,2,0,3,6,6,0,16,0,10,0,8,0,1,9,6,0,4,2,3,0,1,2,1
63,5,1,3,7,1,3,0,10,68,1,1,10,6,0,2,5,14,0,1,4,13,0,0,0,0
64,3,1,1,6,0,8,1,1,60,0,0,9,6,1,2,8,14,0,5,5,5,0,0,0,0
65,12,2,3,2,6,1,4,4,20,3,5,1,2,0,6,1,12,0,1,5,6,0,1,1,1
66,1,1,3,6,1,7,5,0,28,3,1,14,0,1,5,6,4,0,1,1,1,0,0,0,0
67,0,1,2,6,7,7,7,0,50,2,2,11,4,1,0,14,8,0,0,1,3,0,1,0,0
68,0,0,1,1,0,5,1,27,11,4,0,6,5,0,7,0,0,0,3,2,0,0,0,0,0
69,12,2,1,2,6,11,5,4,128,0,5,1,2,0,6,8,5,0,4,4,8,0,1,1,1
70,14,0,0,1,2,0,8,2,45,4,12,6,9,0,3,7,9,0,2,7,10,0,0,4,2
71,5,2,0,4,7,3,1,23,77,1,0,0,1,0,6,1,13,0,2,0,4,0,3,1,0
72,1,1,3,6,1,0,0,0,44,1,7,1,0,1,5,6,1,0,1,1,2,0,1,1,1
73,9,2,2,2,6,3,3,4,83,5,2,2,3,0,7,5,6,0,3,0,6,0,0,0,0
74,4,0,4,4,7,8,0,0,64,0,1,10,13,1,2,6,11,0,5,3,2,0,0,0,0
75,0,0,0,2,6,1,5,20,13,2,2,4,4,0,3,10,9,0,0,7,15,0,0,0,0
76,1,0,3,5,1,1,7,0,1,3,7,12,0,0,0,0,1,0,1,1,2,0,1,1,1
77,0,2,2,7,5,5,5,0,68,5,2,2,3,0,11,4,7,0,0,0,2,0,0,0,0
78,14,0,0,1,2,0,8,2,5,4,12,8,9,0,3,7,9,0,2,7,10,0,1,4,2
79,6,2,2,0,3,6,6,0,109,2,10,0,8,0,1,9,3,0,4,2,3,0,0,2,0
80,1,1,1,3,0,3,6,1,104,2,1,14,8,1,12,5,2,0,3,2,13,0,5,0,0
81,2,1,2,2,4,8,7,1,61,1,8,0,13,1,2,13,14,0,5,3,8,0,0,0,0
82,10,0,1,4,0,7,2,8,116,5,0,10,10,1,14,5,0,0,3,4,2,0,0,0,0
83,10,1,1,3,0,2,4,14,105,0,1,10,5,1,4,4,0,0,3,2,0,0,0,0,0
84,0,2,3,5,1,0,4,0,14,3,3,7,0,0,0,1,1,0,0,1,1,0,0,0,0
85,4,1,4,4,7,3,1,0,6,1,13,11,13,1,2,1,11,0,5,3,0,0,1,1,1
86,3,0,1,1,0,6,5,0,0,4,9,9,5,1,7,2,0,0,3,2,0,0,1,1,1
87,8,0,0,1,5,0,6,0,10,5,3,2,3,0,5,4,0,0,3,5,0,0,1,1,1
88,1,2,3,5,1,0,4,0,62,3,7,2,0,1,0,0,0,0,0,1,8,0,2,1,1
89,15,1,5,3,8,2,3,1,2,2,14,3,14,1,10,12,10,0,7,6,0,0,1,3,3
90,3,0,1,4,0,10,5,0,0,0,9,9,5,1,7,0,0,0,3,3,3,0,0,0,0
91,1,0,4,5,1,5,7,0,21,1,1,1,1,1,3,0,8,0,1,1,2,0,0,0,0
92,2,0,1,4,3,9,2,0,39,0,0,10,7,1,4,8,5,0,4,2,7,0,1,1,1
93,0,1,2,7,4,4,2,10,85,4,1,13,6,0,9,2,14,0,6,4,3,0,0,1,1
94,2,0,2,1,4,9,2,12,4,0,0,1,6,0,5,4,0,0,0,0,12,0,0,0,0
95,0,1,1,3,4,1,7,21,107,2,6,11,4,1,0,3,5,0,0,1,15,0,0,0,0
96,2,0,1,1,1,1,3,25,103,0,1,3,0,1,2,3,1,0,1,1,7,0,0,0,0
97,4,0,5,3,7,5,1,0,63,5,1,2,3,1,4,4,0,0,7,3,0,0,0,0,0
98,0,2,3,6,5,0,4,7,27,2,3,0,0,0,6,11,0,0,2,5,9,0,0,0,0
99,8,2,2,0,2,6,2,0,18,3,15,1,1,0,5,1,3,0,6,4,12,0,1,1,1
100,9,2,0,0,2,7,8,2,111,1,6,1,9,0,1,4,12,0,0,2,4,0,0,0,0
101,0,1,0,2,5,5,7,0,37,2,6,1,4,0,13,10,12,0,0,1,1,0,1,1,1
102,9,4,1,3,6,7,4,4,29,4,3,1,7,1,6,11,5,0,6,5,9,0,0,0,0
103,10,2,2,2,4,3,6,10,4,5,1,1,10,0,13,2,6,0,3,2,9,0,0,0,0
104,2,0,0,1,5,10,0,0,34,0,0,5,2,0,1,0,0,0,2,2,0,0,1,1,1
105,11,2,4,0,4,3,2,6,30,1,4,1,1,0,1,1,2,0,5,3,12,0,0,0,0
106,1,0,1,5,0,9,4,0,63,5,3,12,5,1,0,14,0,0,3,2,0,0,3,0,0
107,9,2,5,0,4,4,3,1,108,0,15,15,7,1,4,8,5,0,6,4,15,0,1,1,1
108,1,2,3,6,1,3,0,0,12,2,2,14,8,0,0,5,1,0,1,1,11,0,1,1,1
109,5,0,0,0,3,1,0,0,64,1,0,0,2,0,6,1,1,0,4,0,7,0,0,0,0
110,5,2,2,5,4,0,4,0,24,5,5,12,6,0,9,1,13,0,2,0,6,0,1,1,1
111,0,2,2,7,0,6,6,0,135,5,1,0,8,0,9,9,1,0,3,0,6,0,0,0,0
112,15,0,5,3,8,8,3,1,2,4,14,3,14,1,10,12,10,0,7,6,0,0,0,3,3
113,5,2,2,5,2,5,4,0,21,5,1,2,1,0,3,1,2,0,2,0,12,0,0,0,0
114,2,0,2,5,2,0,2,0,33,4,5,12,1,0,0,0,13,0,2,2,0,0,1,1,1
115,2,3,3,1,1,10,0,0,50,1,1,6,12,0,2,6,4,0,1,3,14,0,0,0,0
116,13,1,0,7,5,10,0,3,15,0,11,4,11,1,8,6,4,0,6,4,6,0,1,1,1
117,11,2,4,4,6,8,3,0,84,3,4,4,13,1,0,14,10,0,5,3,4,0,1,0,0
118,13,1,0,4,7,5,1,3,31,5,13,3,3,1,5,4,15,0,0,3,8,0,0,0,0
119,4,0,5,6,2,10,0,22,34,4,0,6,2,1,3,7,13,0,2,3,1,0,0,0,0
120,5,3,4,1,1,3,1,0,6,3,1,2,15,1,14,5,2,0,5,3,13,0,1,1,1
121,3,0,2,1,0,5,2,0,4,4,9,2,5,0,7,2,0,0,3,2,11,0,0,0,0
122,1,3,1,4,3,2,1,13,66,2,1,2,10,1,14,0,0,0,3,3,2,0,0,0,0
123,6,2,2,7,5,6,6,0,10,5,10,10,8,0,5,9,3,0,4,0,13,0,1,2,1
124,12,2,0,7,6,7,0,4,9,1,2,11,2,0,6,13,7,0,0,1,4,0,0,0,0
125,1,1,3,6,1,2,1,11,60,2,7,0,3,1,6,15,15,0,1,5,10,0,0,1,1
126,2,0,4,5,7,8,0,21,110,0,6,7,12,0,0,6,4,0,2,4,15,0,0,0,0
127,6,2,0,3,0,9,5,2,72,4,4,0,7,1,4,14,2,0,4,4,13,0,2,0,0
128,13,1,2,3,5,4,2,0,85,2,15,10,11,1,4,8,11,0,6,4,6,0,0,0,0
129,7,1,1,0,3,10,2,5,87,2,0,1,7,1,4,14,3,0,7,5,7,0,0,0,0
130,13,2,0,7,5,5,0,0,67,0,11,1,4,0,7,10,6,0,0,0,6,0,1,1,1
131,15,1,5,3,8,2,3,1,36,2,14,13,14,1,10,5,10,0,7,6,3,0,0,3,3
132,9,1,5,3,8,4,3,1,24,4,1,3,14,1,10,12,10,0,7,6,6,0,5,0,0
133,7,1,5,3,8,11,3,10,76,5,1,3,14,1,10,12,10,0,7,6,15,0,0,0,0
134,1,0,3,4,1,0,1,0,68,1,7,6,3,0,2,0,15,0,1,0,2,0,0,0,0
135,10,4,5,4,4,6,4,26,61,4,0,10,10,1,14,12,2,0,2,2,7,0,0,0,0
136,7,2,1,2,4,2,2,16,74,1,3,5,0,0,15,11,11,0,3,5,1,0,0,0,0
137,1,1,3,2,1,3,7,0,1,1,7,2,0,1,2,0,0,0,1,1,4,0,1,1,1
138,11,3,1,2,2,4,4,7,108,3,0,1,0,0,0,3,3,0,1,3,14,0,0,0,0
139,9,1,5,3,0,2,3,1,69,0,6,3,7,1,12,11,0,0,3,2,13,0,2,0,0
140,10,1,1,4,6,9,2,2,89,2,6,10,7,0,13,4,11,0,2,4,2,0,0,0,0
141,0,2,0,4,0,0,5,0,84,4,1,0,13,0,2,4,7,0,5,0,13,0,1,1,1
142,7,0,0,5,3,6,0,0,48,1,0,7,2,0,3,11,1,0,2,0,14,0,0,1,0
143,0,2,4,5,4,1,4,3,25,3,4,2,0,0,3,1,12,0,1,0,9,0,0,0,0
144,1,0,3,4,1,2,1,0,1,3,7,14,12,1,2,0,4,0,5,3,4,0,0,0,0
145,11,0,4,0,4,9,2,0,81,3,8,14,12,1,0,0,4,0,1,1,14,0,1,1,1
146,13,1,0,7,5,5,0,1,112,1,11,7,4,1,2,13,14,0,0,4,8,0,0,0,0
147,2,2,0,6,6,7,5,8,56,2,2,13,2,0,1,10,12,0,0,1,9,0,0,0,0
148,0,1,5,3,8,6,3,1,128,2,1,3,14,1,4,8,5,0,6,4,0,0,3,0,0
149,2,1,0,6,1,10,0,0,34,1,11,6,11,1,5,6,4,0,0,4,3,0,0,0,0
150,7,3,0,0,4,1,0,19,113,0,8,2,12,1,1,6,4,0,3,3,14,0,4,0,0
151,9,0,3,4,2,5,1,0,41,3,2,4,2,1,11,1,7,0,1,3,11,0,0,1,1
152,13,1,3,4,7,9,1,3,70,1,0,0,12,1,1,13,11,0,4,3,8,0,0,0,0
153,10,1,2,2,3,6,2,0,69,5,6,1,1,0,13,10,13,0,3,2,13,0,0,0,0
154,7,3,2,0,1,3,6,11,11,3,2,10,8,0,1,15,6,0,1,2,6,0,0,0,0
155,8,2,4,0,4,6,3,3,88,4,15,1,1,1,0,8,3,0,6,4,14,0,1,1,1
156,14,0,0,1,2,0,8,2,26,0,12,0,9,0,8,2,9,0,2,7,10,0,0,4,2
157,12,2,1,2,4,11,5,4,30,1,5,1,6,0,6,13,14,0,4,2,8,0,0,0,0
158,13,1,3,3,5,0,1,11,11,1,1,8,11,1,2,1,4,0,5,1,15,0,4,0,0
159,2,2,3,3,0,0,8,2,27,1,3,5,9,0,3,7,9,0,2,5,2,0,2,0,0
160,1,1,3,2,1,3,7,0,1,3,7,5,0,1,2,6,4,0,1,1,4,0,1,1,1
161,4,1,3,4,0,11,5,5,97,1,3,11,4,1,4,3,5,0,0,4,5,0,0,0,0
162,8,1,1,6,5,10,5,5,67,4,11,7,4,1,4,10,5,0,0,4,5,0,0,0,0
163,14,3,0,1,2,0,8,2,5,0,12,8,9,0,9,7,9,0,2,3,10,0,0,4,2
164,1,2,2,4,6,4,5,0,24,1,2,13,2,0,0,9,7,0,1,1,11,0,0,0,0
165,8,0,3,3,0,4,7,0,47,2,2,5,7,1,0,14,11,0,1,1,2,0,1,1,0
166,10,2,2,7,5,11,2,10,73,0,8,0,6,0,8,2,6,0,4,0,6,0,0,0,0
167,13,1,0,7,5,4,0,0,42,1,11,5,12,1,2,13,4,0,0,3,8,0,1,1,1
168,1,0,3,2,1,10,7,0,65,3,2,14,0,1,0,0,3,0,1,1,14,0,0,0,0
169,4,1,3,4,7,0,1,8,51,1,13,4,13,1,2,4,15,0,5,3,3,0,0,0,0
170,0,1,2,6,4,4,7,0,24,3,4,12,2,1,1,0,3,0,1,1,3,0,1,1,1
171,4,2,3,4,1,5,1,4,36,1,1,2,13,1,2,0,15,0,1,1,3,0,0,0,0
172,4,1,4,4,7,3,1,9,6,1,13,4,15,1,2,5,2,0,5,3,13,0,2,0,0
173,0,1,0,7,5,5,0,17,112,1,6,11,4,0,0,10,11,0,0,1,1,0,0,0,0
174,4,2,4,4,7,0,1,11,14,1,13,4,13,1,2,13,15,0,5,3,6,0,2,0,0
175,4,2,1,2,5,11,5,9,73,0,3,5,0,0,7,11,6,0,4,2,6,0,0,0,0
176,2,0,2,2,3,1,2,20,3,2,6,1,1,0,13,0,13,0,3,2,8,0,0,0,0
177,14,2,0,1,2,0,8,2,114,3,12,8,9,0,3,7,9,0,2,7,10,0,1,4,2
178,15,1,5,3,8,2,3,1,2,2,14,3,14,1,10,12,10,0,7,6,0,0,1,3,3
179,12,2,4,2,6,2,2,4,75,4,2,1,15,1,14,8,1,0,2,0,13,0,0,1,1
180,3,0,4,0,2,0,2,0,23,4,4,0,1,0,1,3,2,0,5,2,12,0,0,0,0
181,3,0,1,5,0,1,1,17,33,4,9,7,10,0,7,2,0,0,3,2,5,0,0,0,0
182,0,0,1,5,0,4,5,6,115,0,3,5,11,1,4,3,5,0,3,4,5,0,0,0,0
183,6,2,2,0,3,6,6,0,10,2,10,2,8,0,5,9,8,0,4,2,3,0,0,2,0
184,6,1,2,0,3,2,6,3,16,0,10,3,8,1,1,14,12,0,4,2,12,0,0,2,0
185,3,0,1,0,0,6,1,0,0,0,9,9,5,1,12,6,4,0,3,3,2,0,0,0,0
186,2,1,5,3,8,8,3,1,32,2,1,3,14,1,10,12,10,0,7,6,13,0,0,3,3
187,10,0,4,4,7,8,0,21,110,0,1,1,10,0,13,6,4,0,5,4,2,0,0,0,0
188,4,1,4,4,2,5,5,0,80,4,11,1,4,1,5,10,5,0,0,1,5,0,1,1,1
189,6,2,2,0,4,6,6,0,10,1,10,4,8,0,12,9,8,0,4,2,3,0,0,2,0
190,12,1,0,7,5,11,0,4,98,0,8,0,6,1,6,13,14,0,0,0,13,0,0,0,0
191,2,0,2,0,5,1,0,15,134,0,0,0,2,0,3,2,3,0,0,2,8,0,0,0,0
192,1,2,4,6,5,1,0,9,55,1,2,7,15,0,11,1,7,0,0,0,6,0,0,0,0
193,5,2,0,2,2,0,4,4,15,3,5,7,11,0,6,1,6,0,2,0,1,0,0,0,0
194,11,0,4,0,4,1,2,0,22,3,4,5,2,1,4,9,3,0,1,2,12,0,0,0,0
195,6,1,2,2,3,11,6,0,39,0,0,1,8,1,5,5,3,0,4,2,14,0,1,2,1
196,0,1,0,6,5,0,0,0,48,2,0,6,1,1,5,1,13,0,2,0,4,0,0,0,0
197,0,2,2,2,7,3,2,10,4,5,1,8,10,0,14,5,2,0,3,2,12,0,0,0,0
198,1,0,3,6,1,4,7,0,8,1,7,13,0,1,0,0,1,0,1,1,2,0,0,0,0
199,5,2,4,5,2,0,4,0,18,5,5,2,1,0,3,1,13,0,2,0,9,0,1,1,1
200,2,0,1,1,0,2,3,1,38,4,3,12,7,1,6,8,0,0,6,5,0,0,0,0,0
201,5,2,0,5,2,7,4,0,15,5,5,6,1,0,3,1,13,0,2,0,1,0,1,0,0
202,8,1,1,5,0,0,4,0,78,5,3,8,11,0,8,8,12,0,6,5,9,0,1,1,1
203,1,0,3,1,1,1,4,0,1,3,7,2,0,0,2,6,4,0,1,3,4,0,0,0,0
204,1,1,3,2,1,1,4,15,20,1,7,14,0,1,2,1,4,0,1,3,4,0,2,0,0
205,1,2,3,2,1,8,0,0,44,1,7,6,12,1,2,6,4,0,1,3,8,0,0,0,0
206,3,0,1,1,0,6,5,0,0,0,9,9,5,1,7,6,3,0,3,2,14,0,0,0,0
207,8,1,2,2,1,7,2,0,79,1,2,15,1,1,0,14,11,0,6,1,11,0,0,0,0
208,5,2,4,5,2,7,4,16,118,5,5,2,6,0,9,1,7,0,4,0,3,0,0,0,0
209,11,2,4,5,4,1,4,15,25,2,4,11,15,0,3,1,2,0,0,0,15,0,0,0,0
210,4,2,4,4,5,0,1,13,119,1,13,4,13,0,2,13,7,0,5,3,11,0,0,0,0
211,0,1,4,2,2,3,1,5,8,2,1,0,10,1,8,5,2,0,5,3,6,0,0,0,0
212,2,0,4,5,4,7,2,16,93,5,2,5,2,0,9,7,7,0,2,0,1,0,0,0,0
213,2,0,0,7,1,9,0,17,124,1,0,0,4,0,0,14,1,0,0,1,4,0,6,0,0
214,5,1,0,5,7,0,4,0,48,5,0,6,1,0,8,1,13,0,2,0,9,0,0,0,0
215,12,3,3,6,5,3,1,11,6,3,0,0,3,0,1,15,12,0,4,2,10,0,3,0,0
216,0,0,1,2,6,5,5,0,65,0,2,5,4,1,15,10,8,0,1,1,5,0,1,1,1
217,0,2,0,0,3,7,0,6,9,1,2,3,2,0,3,3,7,0,0,0,1,0,0,0,0
218,0,0,1,6,0,6,2,19,4,0,6,2,1,1,5,4,11,0,3,4,12,0,0,0,0
219,11,0,2,0,3,4,0,0,3,0,8,0,2,0,1,4,7,0,4,0,2,0,0,0,0
220,1,1,3,6,1,1,7,0,1,3,7,3,0,1,2,6,1,0,1,1,4,0,0,1,1
221,4,1,1,3,1,4,3,0,121,2,2,5,15,1,11,3,1,0,0,1,15,0,1,1,1
222,5,0,3,4,7,0,1,8,51,3,13,1,3,1,2,15,15,0,5,3,3,0,0,0,0
223,3,0,5,3,0,8,7,1,7,4,4,0,14,1,2,13,14,0,5,3,5,0,0,0,0
224,4,2,4,2,2,3,1,9,23,5,1,7,10,0,3,11,2,0,5,3,6,0,0,1,1
225,6,0,3,0,5,0,6,3,26,0,0,0,0,0,6,9,0,0,4,0,8,0,0,2,0
226,7,2,1,5,6,2,2,7,102,0,6,1,7,0,6,11,12,0,0,5,9,0,0,0,0
227,2,2,0,6,3,7,0,17,122,2,0,8,9,0,0,10,1,0,4,1,8,0,4,0,0
228,2,0,3,0,1,3,0,14,62,1,2,6,3,0,1,0,8,0,0,0,7,0,0,0,0
229,3,0,4,0,4,3,2,0,0,4,9,9,5,0,1,2,8,0,3,2,14,0,0,0,0
230,13,1,2,7,5,5,0,0,49,5,11,0,11,0,11,1,1,0,0,0,6,0,1,1,1
231,6,0,2,0,5,6,6,0,26,0,10,1,12,0,1,9,3,0,4,2,11,0,0,2,1
232,5,2,0,2,2,7,5,0,114,3,5,0,2,0,15,5,7,0,1,0,11,0,0,0,0
233,1,2,5,5,8,11,3,21,22,1,3,5,6,1,0,3,2,0,7,0,15,0,0,0,0
234,13,3,0,4,0,9,5,5,72,0,0,8,7,1,4,14,3,0,4,4,13,0,7,1,1
235,15,1,5,3,8,10,3,1,34,0,14,3,14,1,10,12,10,0,7,6,11,0,0,3,3
236,8,0,1,1,0,6,3,1,38,4,15,15,5,1,4,8,3,0,6,4,0,0,0,0,0
237,10,1,1,4,3,6,1,0,35,5,1,2,10,1,14,0,0,0,3,2,2,0,1,1,1
238,0,0,3,6,1,0,0,6,106,1,3,2,5,1,0,0,1,0,1,0,6,0,2,0,0
239,0,1,3,6,3,11,7,0,52,2,3,13,3,0,5,0,1,0,0,1,1,0,0,0,0
240,9,2,1,0,3,1,6,5,104,1,1,1,8,0,15,11,11,0,4,5,12,0,2,1,1
241,5,0,0,1,2,3,8,2,95,0,12,8,9,0,8,2,9,0,2,7,7,0,4,4,2
242,3,0,1,1,0,2,3,1,96,0,9,3,3,1,5,12,0,0,3,2,0,0,0,0,0
243,15,1,5,3,8,2,3,1,2,2,14,3,14,1,10,12,10,0,7,6,6,0,1,3,3
244,13,1,0,7,5,2,0,0,99,1,0,1,3,1,2,4,4,0,0,2,8,0,2,0,0
245,9,1,4,7,5,2,0,3,8,0,0,7,12,1,8,6,4,0,5,4,6,0,0,0,0
246,7,1,3,1,1,2,7,14,120,1,2,14,3,1,5,3,0,0,0,1,1,0,0,0,0
247,3,3,1,0,3,2,6,13,66,2,1,8,11,1,12,5,4,0,3,3,8,0,0,0,0
248,11,0,4,0,4,9,2,16,93,0,8,5,6,0,15,0,4,0,0,2,12,0,0,0,0
249,9,1,1,7,1,4,1,0,78,1,3,0,3,0,11,3,12,0,0,1,9,0,1,0,0
250,4,0,4,6,2,5,0,0,49,3,2,1,4,1,0,10,13,0,2,0,5,0,1,1,1
251,5,1,3,5,1,8,4,0,11,3,5,2,1,0,9,1,13,0,2,0,3,0,1,1,1
252,7,0,4,6,2,0,4,7,7,4,5,7,1,0,8,1,13,0,2,0,9,0,0,1,1
253,2,2,3,5,0,0,4,0,123,5,3,7,3,1,4,14,0,0,3,1,1,0,0,0,0
254,1,0,0,1,5,4,3,0,42,0,8,0,6,1,9,0,14,0,1,4,5,0,0,0,0
255,10,4,3,6,5,0,1,11,60,5,3,10,3,1,5,4,15,0,3,3,0,0,3,0,0
256,4,0,4,4,2,8,1,0,7,0,13,6,12,1,2,13,7,0,5,3,11,0,1,1,0
257,15,1,5,3,8,2,3,1,2,2,14,3,14,1,10,12,14,0,7,6,6,0,0,3,3
258,3,0,1,0,0,4,5,0,90,0,9,9,5,0,7,2,4,0,3,2,8,0,2,0,0
259,6,1,2,0,5,6,6,0,80,0,10,8,11,1,1,9,3,0,4,2,7,0,0,2,0
260,15,1,5,3,8,8,3,1,61,2,14,3,14,1,10,10,10,0,7,6,1,0,0,3,3
261,4,2,4,4,7,0,1,0,14,1,13,4,13,0,2,13,15,0,5,3,6,0,1,1,1
262,10,1,2,4,1,3,0,0,1,1,1,6,1,1,1,0,13,0,1,1,4,0,0,0,0
