id,ground_truth,CNM,Combo,Leiden,Louvain,Paris,RB-C,RB-ER,Significance,Eigenvector,RSC-K,RSC-SSE,RSC-V,Spectral,Deepwalk,Fairwalk,Node2Vec,Infomap,Spinglass,Walktrap,Fluid,Label Propagation,EM,SBM,SBM - Nested
49,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,0,4,4
50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,5,5
51,6,0,6,6,6,6,6,6,8,9,6,5,6,0,6,6,6,6,6,6,1,4,0,7,7
52,5,2,5,5,5,5,5,5,5,8,5,6,5,0,5,5,5,5,5,5,6,3,0,6,6
53,3,4,3,4,3,3,4,3,20,4,3,9,3,0,3,3,3,3,3,13,0,2,2,3,3
54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
55,3,2,3,4,3,2,4,3,4,1,3,4,3,0,3,3,3,3,3,4,0,2,0,3,3
56,9,0,9,9,9,1,9,9,13,7,9,10,9,0,9,9,9,9,9,9,1,7,1,10,10
57,12,1,12,12,12,10,12,12,19,0,0,9,12,1,12,11,11,12,11,0,7,0,2,13,13
58,11,3,10,11,10,11,11,10,10,10,10,11,10,0,10,10,10,10,10,10,10,8,0,11,11
59,3,4,3,4,3,2,4,3,4,1,3,4,3,0,3,3,3,3,3,4,0,2,1,3,3
60,6,0,6,6,6,0,6,6,8,4,6,5,6,0,6,6,6,6,6,6,1,4,0,7,7
61,12,2,12,12,12,10,12,12,11,9,12,12,12,0,12,11,11,12,11,12,0,9,1,13,13
62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0
63,1,0,1,1,1,0,1,1,2,2,1,1,1,0,1,1,1,1,1,1,4,1,1,1,1
64,5,2,5,5,5,2,5,5,5,1,5,6,5,0,5,5,5,5,5,5,6,3,2,6,6
65,12,2,12,12,12,3,12,12,11,2,12,12,12,0,12,11,11,12,11,12,0,9,1,13,13
66,6,0,6,6,6,6,6,6,8,9,6,5,6,0,6,6,6,6,6,6,1,4,2,7,7
67,8,6,8,7,8,8,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,1,9,9
68,5,2,5,5,5,5,5,5,5,8,5,6,5,0,5,5,5,5,5,5,6,3,4,6,6
69,9,0,9,9,9,9,9,9,9,7,9,10,9,0,9,9,9,9,9,9,1,7,0,10,10
70,5,2,5,5,5,7,5,5,5,5,5,6,5,0,5,5,5,5,5,5,6,3,4,6,6
71,3,4,3,4,3,2,4,3,4,4,3,4,3,0,3,3,3,3,3,4,0,2,2,3,3
72,3,0,3,4,3,2,4,3,17,2,3,4,3,0,3,3,3,3,3,4,0,2,2,3,3
73,8,6,8,7,8,8,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,0,9,9
74,8,4,8,7,8,8,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,0,9,9
75,1,0,1,1,1,7,1,1,2,2,1,1,1,0,1,1,1,1,1,1,4,1,2,1,1
76,7,3,7,8,7,0,8,7,7,5,7,7,7,0,8,7,8,7,8,7,9,5,0,8,8
77,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,0,4,4
78,1,0,1,1,1,2,1,1,2,2,1,1,1,0,1,1,1,1,1,1,4,1,2,1,1
79,6,0,6,6,6,6,6,6,8,9,6,5,6,0,6,6,6,6,6,6,1,4,2,7,7
80,5,2,5,5,5,11,5,5,5,2,5,6,5,0,5,5,5,5,5,5,6,3,2,6,6
81,7,3,7,8,7,7,8,7,7,5,7,7,7,0,8,7,8,7,8,7,9,5,1,8,8
82,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,0,4,4
83,8,6,8,7,8,8,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,2,9,9
84,3,4,3,4,3,2,4,3,4,4,3,4,3,0,3,3,3,3,3,4,0,2,0,3,3
85,10,1,11,10,11,10,10,11,23,1,11,9,11,0,11,12,12,11,12,11,11,0,0,12,12
86,6,0,6,6,6,2,6,6,8,4,6,5,6,0,6,6,6,6,6,6,1,4,2,7,7
87,5,2,5,5,5,1,5,5,5,1,5,9,5,1,5,5,5,5,5,5,6,3,2,6,6
88,1,0,1,1,1,3,1,1,17,2,1,1,1,0,1,1,1,1,1,1,4,1,1,1,1
89,8,6,8,7,8,8,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,0,9,9
90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
91,6,0,6,6,6,5,6,6,29,7,6,5,6,0,6,6,6,6,6,6,1,4,2,7,7
92,8,6,8,7,8,8,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,2,9,9
93,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,2,2,2
94,12,2,12,12,12,10,12,12,11,3,12,12,12,0,12,11,11,12,11,12,0,9,1,13,13
95,12,2,12,12,12,10,12,12,11,1,12,12,12,0,12,11,11,12,11,12,0,9,1,13,13
96,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
98,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,0,4,4
99,1,0,1,1,1,3,1,1,2,2,1,1,1,0,1,1,1,1,1,1,4,1,1,1,1
100,3,4,3,4,3,2,4,3,4,4,3,4,3,0,3,3,3,3,3,4,0,2,0,3,3
101,7,3,7,8,7,7,8,7,7,5,7,7,7,0,8,7,8,7,8,7,9,5,3,8,8
102,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
103,7,3,7,8,7,7,8,7,7,5,7,7,7,0,8,7,8,7,8,7,9,5,3,8,8
104,11,3,10,11,10,11,11,10,10,1,10,11,10,0,10,10,10,10,10,10,10,8,1,11,11
105,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0
106,1,0,1,1,1,3,1,1,2,2,1,1,1,0,1,1,1,1,1,1,4,1,2,1,1
107,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0
108,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,3,2,2
109,12,2,12,12,12,10,12,12,11,2,12,12,12,0,12,11,11,12,11,12,0,9,1,13,13
110,3,4,3,4,3,11,4,3,4,1,3,4,3,0,3,3,3,3,3,4,0,2,1,3,3
111,1,0,1,1,1,8,1,1,34,7,1,1,1,0,1,1,1,1,1,1,4,1,1,1,1
112,3,4,3,4,3,7,4,3,4,4,3,4,3,0,3,3,3,3,3,4,0,2,2,3,3
113,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
114,3,4,3,4,3,2,4,3,4,4,3,4,3,0,3,3,3,3,3,4,0,2,1,3,3
115,3,4,3,4,3,2,4,3,4,4,3,4,3,0,3,3,3,3,3,4,0,2,1,3,3
116,12,2,12,12,12,10,12,12,11,1,12,12,12,0,12,11,11,12,11,12,0,9,1,13,13
117,6,0,6,6,6,6,6,6,8,9,6,5,6,0,6,6,6,6,6,6,1,4,0,7,7
118,12,2,12,12,12,10,12,12,11,3,12,12,12,0,12,11,11,12,11,12,0,9,1,13,13
119,5,2,5,5,5,5,5,5,5,2,5,6,5,0,5,5,5,5,5,5,6,3,0,6,6
120,9,0,9,9,9,9,9,9,9,0,9,10,9,1,9,9,9,9,9,9,1,7,0,10,10
121,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,0,4,4
122,10,1,11,10,11,5,10,11,12,3,11,9,11,0,11,12,12,11,12,11,11,0,1,12,12
123,5,2,5,5,5,5,5,5,5,1,5,6,5,0,5,5,5,5,5,5,6,3,0,6,6
124,9,0,9,9,9,9,9,9,13,6,9,10,9,0,9,9,9,9,6,9,1,7,7,10,10
125,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,5
126,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
127,10,1,11,10,11,12,10,11,12,1,11,9,11,0,11,12,12,11,12,11,11,0,6,12,12
128,5,2,5,5,5,5,5,5,5,8,5,6,5,0,5,5,5,5,5,5,6,3,0,6,6
129,9,0,9,9,9,9,9,9,9,1,9,10,9,0,9,9,9,9,9,9,1,7,1,10,10
130,7,3,7,8,7,7,8,7,7,5,7,7,7,0,8,7,8,7,8,7,9,5,0,8,8
131,9,0,9,9,9,9,9,9,9,5,9,10,9,0,9,9,9,9,9,9,1,7,1,10,10
132,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
133,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
134,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
135,12,2,12,12,12,10,12,12,11,2,12,12,12,0,12,11,11,12,11,12,0,9,1,13,13
136,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0
137,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
138,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
139,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
140,7,3,7,8,7,7,8,7,7,5,7,7,7,0,8,7,8,7,8,7,9,5,0,8,8
141,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
142,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
143,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
144,9,0,9,9,9,9,9,9,14,1,9,10,9,0,9,9,9,9,9,9,1,7,1,10,10
145,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,0,4,4
146,11,3,10,11,10,11,11,10,10,1,10,11,10,0,10,10,10,10,10,10,10,8,1,11,11
147,3,4,3,4,3,2,4,3,4,4,3,4,3,0,3,3,3,3,3,4,0,2,2,3,3
148,8,6,8,7,8,8,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,0,9,9
149,12,2,12,12,12,10,12,12,11,2,12,12,12,0,12,11,11,12,11,12,0,9,1,13,13
150,5,2,5,5,5,5,5,5,5,8,5,6,5,0,5,5,5,5,5,5,6,3,0,6,6
151,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0
152,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
153,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0
154,3,4,3,4,3,2,4,3,4,4,3,4,3,0,3,3,3,3,3,4,0,2,2,3,3
155,7,3,7,8,7,7,8,7,7,5,7,7,7,0,8,7,8,7,8,7,9,5,3,8,8
156,6,0,6,6,6,6,6,6,8,9,6,5,6,0,6,6,6,6,6,6,1,4,1,7,7
157,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,2,2,2
158,2,2,2,2,2,4,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,1,2,2
159,1,0,1,1,1,3,1,1,2,2,1,1,1,0,1,1,1,1,1,1,4,1,2,1,1
160,5,2,5,5,5,5,5,5,5,8,5,6,5,0,5,5,5,5,5,5,6,3,0,6,6
161,12,2,12,12,12,10,12,12,11,2,12,12,12,0,12,11,11,12,11,12,0,9,1,13,13
162,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0
163,1,0,1,1,1,3,1,1,2,1,1,1,1,0,1,1,1,1,1,1,4,1,2,1,1
164,9,0,9,9,9,9,9,9,9,7,9,10,9,0,9,9,9,9,9,9,1,7,0,10,10
165,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
166,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,3,2,2
167,7,3,7,8,7,7,8,7,7,5,7,7,7,0,8,7,8,7,8,7,9,5,0,8,8
168,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
169,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,5,5
170,5,2,5,5,5,5,5,5,5,1,5,6,5,0,5,5,5,5,5,5,6,3,0,6,6
171,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,5,5
172,5,2,5,5,5,5,5,5,5,8,5,6,5,0,5,5,5,5,5,5,6,3,0,6,6
173,1,0,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,4,1,1,1,1
174,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
175,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,3,2,2
176,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
177,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,0,4,4
178,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
179,1,0,1,1,1,3,1,1,2,2,1,1,1,0,1,1,1,1,1,1,4,1,0,1,1
180,1,0,1,1,1,3,1,1,2,2,1,1,1,0,1,1,1,1,1,1,4,1,0,1,1
181,9,0,9,9,9,9,9,9,9,7,9,10,9,0,9,9,9,9,9,9,1,7,1,10,10
182,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
183,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,0,4,4
184,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
185,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,5
186,8,6,8,7,8,11,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,0,9,9
187,2,2,2,2,2,8,2,2,14,1,2,2,2,0,2,2,2,2,2,2,3,0,1,2,2
188,6,0,6,6,6,6,6,6,8,9,6,5,6,0,6,6,6,6,6,6,12,4,1,7,7
189,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0
190,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
191,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
192,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,5,5
193,9,0,9,9,9,9,9,9,9,7,9,10,9,0,9,9,9,9,9,9,1,7,1,10,10
194,4,2,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,0,4,4
195,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,3,4,4
196,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,3,4,4
197,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0
198,3,4,3,4,3,2,4,3,4,4,3,4,3,0,3,3,3,3,3,4,0,2,0,3,3
199,1,0,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,4,1,2,1,1
200,7,3,7,8,7,7,8,7,7,5,7,7,7,0,8,7,8,7,8,7,9,5,0,8,8
201,8,6,8,7,8,8,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,2,9,9
202,7,3,7,8,7,7,8,7,7,5,7,7,7,0,8,7,8,7,8,7,9,5,0,8,8
203,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
204,8,6,8,7,8,8,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,2,9,9
205,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,5,5
206,5,2,5,5,5,3,5,5,5,1,5,6,5,0,5,5,5,5,5,5,6,3,2,6,6
207,7,3,7,8,7,7,8,7,7,4,7,7,7,0,8,7,8,7,8,7,9,5,1,8,8
208,6,0,6,6,6,6,6,6,8,5,6,5,6,0,6,6,6,6,6,6,1,4,1,7,7
209,1,0,1,1,1,3,1,1,2,2,1,1,1,0,1,1,1,1,1,1,4,1,1,1,1
210,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
211,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,5,5
212,7,3,7,8,7,7,8,7,7,1,7,7,7,0,8,7,8,7,8,7,9,5,3,8,8
213,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
214,5,2,5,5,5,5,5,5,5,3,5,6,5,0,5,5,5,5,5,5,6,3,2,6,6
215,7,0,7,8,7,3,8,7,7,5,7,7,7,0,8,7,8,7,8,7,9,5,1,8,8
216,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,2,2,2
217,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,1,2,2
218,11,3,10,11,10,11,11,10,10,10,10,11,10,0,10,10,10,10,10,10,10,8,1,11,11
219,6,0,6,6,6,6,6,6,15,9,6,5,6,0,6,6,6,6,6,6,1,4,1,7,7
220,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,0,4,4
221,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,0,2,2
222,5,2,5,5,5,5,5,5,5,8,5,6,5,0,5,5,5,5,5,5,6,3,2,6,6
223,1,0,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,4,1,0,1,1
224,10,1,11,10,11,6,10,11,16,2,11,9,11,0,11,12,12,11,12,11,11,0,0,12,12
225,8,6,8,7,8,8,7,8,6,1,8,8,8,0,7,8,7,8,7,8,8,6,2,9,9
226,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0
227,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,3,4,4
228,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,3,4,4
229,1,0,1,1,1,3,1,1,2,2,1,1,1,0,1,1,1,1,1,1,4,1,1,1,1
230,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0
231,11,3,10,11,10,11,11,10,10,10,10,11,10,0,10,10,10,10,10,10,10,8,0,11,11
232,6,0,6,6,6,8,6,6,8,9,6,5,6,0,6,6,6,6,6,6,1,4,1,7,7
233,6,0,6,6,6,0,6,6,8,7,6,5,6,0,6,6,6,6,6,6,1,4,1,7,7
234,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,5,5
235,7,3,7,8,7,7,8,7,7,5,7,7,7,1,8,7,8,7,8,7,9,5,3,8,8
236,7,4,7,8,7,2,8,7,27,6,7,7,7,0,8,7,8,7,8,7,9,5,3,8,8
237,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,1,2,2
238,10,1,11,10,11,12,10,11,12,0,11,9,11,1,11,12,12,11,12,11,11,0,3,12,12
239,8,6,8,7,8,8,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,2,9,9
240,10,1,11,10,11,1,10,11,24,0,11,9,11,1,11,12,12,11,13,11,11,0,7,12,12
241,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,3,4,4
242,8,3,8,7,8,8,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,2,9,9
243,12,2,12,12,12,10,12,12,11,1,12,12,12,0,12,11,11,12,11,12,0,9,1,13,13
244,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,1,2,2
245,1,0,1,1,1,1,1,1,28,7,1,1,1,0,1,1,1,1,1,1,4,1,1,1,1
246,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,3,4,4
247,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
248,12,2,12,12,12,10,12,12,11,3,12,12,12,0,12,11,11,12,11,12,0,9,1,13,13
249,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,0,4,4
250,7,3,7,8,7,3,8,7,7,5,7,7,7,0,8,7,8,7,8,7,9,5,5,8,8
251,1,0,1,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,4,1,2,1,1
252,8,6,8,7,8,8,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,2,9,9
253,4,5,4,3,4,4,3,4,3,3,4,3,4,0,4,4,4,4,4,3,5,0,0,4,4
254,10,1,11,10,11,12,10,11,21,1,11,9,11,1,11,12,12,11,14,11,11,0,8,12,12
255,12,2,12,12,12,10,12,12,11,1,12,12,12,0,12,11,11,12,11,12,0,9,1,13,13
256,10,1,11,10,11,12,10,11,12,4,11,9,11,1,11,12,12,11,12,11,11,0,5,12,12
257,8,6,8,7,8,8,7,8,6,6,8,8,8,0,7,8,7,8,7,8,8,6,2,9,9
258,9,0,9,9,9,7,9,9,9,5,9,10,9,0,9,9,9,9,9,9,1,7,1,10,10
259,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
260,11,3,10,11,10,11,11,10,10,10,10,11,10,0,10,10,10,10,10,10,10,8,1,11,11
261,2,2,2,2,2,1,2,2,1,1,2,2,2,0,2,2,2,2,2,2,3,0,1,2,2
262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
